prcanid,rviswom,rvisman,repcan1,goppty,rideo,rproj,repft,aware,repwom,repman,voter
3,0,1,NA,0.5,NA,NA,NA,0.5,0,1,0
5,0,1,NA,0.666666686534882,0.833333313465118,0.5,0.600000023841858,1,0,1,1
6,0,1,0.235099986195564,0.833333313465118,0.666666686534882,0.400000035762787,0.600000023841858,0.833333313465118,0,1,1
NA,0,1,NA,NA,NA,NA,NA,0.166666671633720,0,1,0
6,0,1,NA,0.333333343267441,0.5,0.425000011920929,0.850000023841858,0.166666671633720,0,1,1
NA,0,1,NA,NA,0.5,0.25,0.5,0.333333343267441,0,1,1
NA,0,1,0.311500012874603,0.666666686534882,0.666666686534882,0.266666680574417,0.400000005960464,0.5,0,1,0
NA,0,1,0.311500012874603,0.5,0.5,NA,NA,0,0,1,0
3,0,1,0.311500012874603,0.833333313465118,0.666666686534882,0.400000035762787,0.600000023841858,0.5,0,1,1
NA,0,1,0.311500012874603,NA,NA,NA,NA,0.333333343267441,0,1,0
4,1,0,0.316399991512299,0.333333343267441,NA,NA,0.850000023841858,0.666666686534882,1,0,0
3,0,1,NA,0.833333313465118,0.333333343267441,0.166666671633720,0.5,0.833333313465118,0,1,1
NA,0,0,0.394600003957748,0.833333313465118,0.666666686534882,NA,NA,0.666666686534882,0,1,0
3,0,0,NA,0.666666686534882,NA,NA,0.699999988079071,0.833333313465118,1,0,0
4,0,0,NA,0.5,0.833333313465118,0.416666656732559,0.5,0,1,0,0
5,0,0,NA,NA,0.5,NA,NA,0.666666686534882,1,0,1
NA,0,0,NA,0.166666671633720,0.833333313465118,0.416666656732559,0.5,0.666666686534882,1,0,1
5,0,1,0.415800005197525,0.833333313465118,0.333333343267441,0.166666671633720,0.5,0.833333313465118,0,1,1
NA,0,1,0.415800005197525,0.5,0.5,0.25,0.5,0.5,0,1,0
4,0,0,NA,NA,NA,NA,0.75,0.5,1,0,0
4,0,1,0.415800005197525,0.833333313465118,0.833333313465118,0.583333313465118,0.699999988079071,0.5,0,1,1
7,0,1,0.305200010538101,0.666666686534882,NA,NA,0.850000023841858,0.5,0,1,1
6,0,1,0.305200010538101,1,0,0,0.600000023841858,0.833333313465118,0,1,0
NA,0,1,0.415800005197525,0.666666686534882,0.333333343267441,NA,NA,0.333333343267441,0,1,0
NA,0,1,0.305200010538101,0.666666686534882,0.5,0,0,0.666666686534882,0,1,1
4,0,0,NA,0.5,0.666666686534882,0.466666668653488,0.699999988079071,0.666666686534882,1,0,1
6,0,1,NA,1,0.666666686534882,0.666666686534882,1,0.833333313465118,0,1,1
5,0,1,NA,0.666666686534882,NA,NA,0.850000023841858,0.5,0,1,1
6,0,1,NA,0.833333313465118,0.833333313465118,0.625,0.75,0.833333313465118,0,1,1
NA,0,0,0.328199982643127,1,NA,NA,NA,0.833333313465118,0,1,1
NA,0,0,0.328199982643127,0.833333313465118,0.5,NA,NA,0.5,0,1,1
NA,0,1,0.260199993848801,0.833333313465118,0.833333313465118,NA,NA,0.666666686534882,0,1,0
NA,0,0,0.328199982643127,0.5,1,NA,NA,0.333333343267441,0,1,0
NA,0,1,0.260199993848801,0.666666686534882,0.5,0.300000011920929,0.600000023841858,1,0,1,0
NA,0,1,0.294099986553192,NA,NA,NA,NA,0,0,1,0
NA,0,0,NA,NA,0.833333313465118,NA,NA,0,0,1,0
NA,0,0,0.206100001931190,NA,0.5,NA,NA,NA,0,1,0
4,0,1,0.311500012874603,NA,0.5,0.300000011920929,0.600000023841858,0.666666686534882,0,1,1
3,0,1,0.311500012874603,0.666666686534882,0.833333313465118,0.416666656732559,0.5,0.833333313465118,0,1,1
NA,0,0,0.206100001931190,0,0.5,NA,NA,0.833333313465118,0,1,0
5,0,1,0.311500012874603,0.833333313465118,0.333333343267441,0.100000008940697,0.300000011920929,0.833333313465118,0,1,1
NA,0,1,NA,0.5,0.5,NA,NA,0.166666671633720,0,1,0
6,0,1,0.362100005149841,0.333333343267441,0.5,0.349999994039536,0.699999988079071,0.166666671633720,0,1,1
5,0,1,NA,0.833333313465118,NA,NA,0.600000023841858,1,0,1,0
NA,0,1,0.362100005149841,NA,0.166666671633720,NA,NA,0.666666686534882,0,1,0
4,0,1,0.362100005149841,0.333333343267441,0.333333343267441,0.200000017881393,0.600000023841858,0.5,0,1,0
6,0,0,0.313400000333786,0.833333313465118,0.833333313465118,NA,NA,0.333333343267441,0,1,1
NA,0,0,NA,0.333333343267441,NA,NA,NA,0.5,0,1,1
NA,0,0,NA,0.5,0.5,NA,NA,0.333333343267441,0,1,0
NA,0,0,0.313400000333786,0.833333313465118,0.666666686534882,NA,NA,0.833333313465118,0,1,1
NA,0,0,NA,0.5,0.5,NA,NA,0.5,0,1,0
NA,0,0,0.313400000333786,NA,NA,NA,NA,0,0,1,0
NA,0,1,NA,NA,0.5,0.25,0.5,0.666666686534882,0,1,0
2,0,1,NA,0.333333343267441,NA,NA,0.699999988079071,0.166666671633720,0,1,1
4,0,1,NA,0.666666686534882,0.5,0.449999988079071,0.899999976158142,0.666666686534882,0,1,0
5,0,1,NA,0.666666686534882,0.5,0.300000011920929,0.600000023841858,0.833333313465118,0,1,1
5,0,1,NA,0.666666686534882,0.5,0.425000011920929,0.850000023841858,0.666666686534882,0,1,1
5,0,1,NA,0.833333313465118,0.333333343267441,0.166666671633720,0.5,0.833333313465118,0,1,1
NA,0,1,NA,NA,NA,NA,NA,0,0,1,0
6,0,1,0.0785000026226044,0.666666686534882,0.5,0.200000002980232,0.400000005960464,0.833333313465118,0,1,1
NA,0,0,0.394600003957748,1,0.666666686534882,NA,NA,1,0,1,1
NA,0,1,0.311100006103516,0.666666686534882,0.5,NA,NA,0.5,0,1,0
NA,0,1,0.312099993228912,0.166666671633720,0.5,0.300000011920929,0.600000023841858,0.666666686534882,0,1,0
6,0,1,0.312099993228912,NA,0.5,0.300000011920929,0.600000023841858,0.5,0,1,1
4,0,1,0.312099993228912,0.5,NA,NA,NA,0.5,0,1,1
6,0,1,0.312099993228912,0.666666686534882,0.666666686534882,0.466666668653488,0.699999988079071,1,0,1,1
6,0,1,0.362100005149841,0.666666686534882,0.833333313465118,0.416666656732559,0.5,1,0,1,1
3,0,1,NA,0.833333313465118,NA,NA,0.699999988079071,0,0,1,0
7,0,1,0.264500021934509,0.833333313465118,NA,NA,0.400000005960464,0.666666686534882,0,1,0
NA,0,0,0.394600003957748,0.666666686534882,0.666666686534882,NA,NA,0.833333313465118,0,1,0
NA,0,0,NA,0,0.5,NA,NA,0.5,0,1,1
NA,0,1,0.169100001454353,0.833333313465118,0.5,NA,NA,0.666666686534882,0,1,0
NA,0,0,0.359099984169006,NA,NA,NA,NA,0,1,0,0
4,0,0,0.363900005817413,0.666666686534882,0.666666686534882,0.333333343267441,0.5,0.833333313465118,0,1,1
3,0,0,0.363900005817413,0.833333313465118,0.5,0,0,0.5,0,1,0
NA,0,0,0.363900005817413,0.666666686534882,0.666666686534882,NA,NA,0.833333313465118,0,1,0
4,0,0,0.588000059127808,0.666666686534882,0.333333343267441,NA,NA,1,0,1,1
6,0,0,NA,0.833333313465118,0.166666671633720,0.100000008940697,0.600000023841858,0.833333313465118,0,1,1
NA,0,0,NA,NA,NA,NA,0.5,0.666666686534882,0,1,0
5,0,1,0.474399983882904,0.333333343267441,NA,NA,0.600000023841858,0.666666686534882,0,1,0
NA,0,1,0.353100001811981,0.833333313465118,0.666666686534882,NA,NA,0.5,0,1,1
6,0,1,0.353100001811981,0.666666686534882,1,0.850000023841858,0.850000023841858,0.833333313465118,0,1,1
6,0,1,0.353100001811981,0.166666671633720,0.833333313465118,NA,NA,0.666666686534882,0,1,0
NA,0,1,0.474399983882904,NA,0.5,NA,NA,0.5,0,1,0
NA,0,1,0.254799991846085,0.833333313465118,NA,NA,0.5,0.666666686534882,0,1,0
4,1,0,0.343300014734268,0.5,NA,NA,0.5,0.166666671633720,1,0,1
7,0,1,0.569700002670288,0.833333313465118,0,0,0,NA,0,1,1
6,0,1,0.569700002670288,0.833333313465118,0.833333313465118,0.5,0.600000023841858,0.833333313465118,0,1,0
6,1,0,0.343300014734268,0.833333313465118,1,0.850000023841858,0.850000023841858,0.833333313465118,1,0,1
NA,0,0,NA,NA,NA,NA,NA,0,0,1,1
NA,0,0,NA,0.333333343267441,0.833333313465118,NA,NA,0.666666686534882,0,1,0
4,0,1,NA,0.666666686534882,0.5,0.300000011920929,0.600000023841858,0.833333313465118,0,1,1
5,0,1,0.396200001239777,0.666666686534882,0.5,0.300000011920929,0.600000023841858,0.833333313465118,0,1,1
4,0,1,0.396200001239777,0.833333313465118,0.666666686534882,0.466666668653488,0.699999988079071,0.833333313465118,0,1,0
NA,0,0,NA,0.833333313465118,0.166666671633720,NA,NA,1,0,1,1
7,0,1,0.500800013542175,0.833333313465118,NA,NA,0.600000023841858,0.833333313465118,0,1,1
NA,0,0,NA,0.5,0.5,NA,NA,0.5,0,1,0
NA,0,1,0.500800013542175,0.833333313465118,0.5,0.25,0.5,0.5,0,1,1
5,0,0,0.588000059127808,0.666666686534882,0.666666686534882,NA,NA,0.833333313465118,0,1,1
NA,0,0,0.588000059127808,0.5,0.833333313465118,NA,NA,0.666666686534882,0,1,0
NA,0,0,NA,0.666666686534882,0.5,NA,NA,0.833333313465118,0,1,1
5,0,0,NA,0.833333313465118,0.833333313465118,NA,NA,0.833333313465118,0,1,1
5,0,1,0.396200001239777,0.833333313465118,0.5,0.425000011920929,0.850000023841858,1,0,1,1
NA,0,0,NA,0.666666686534882,0.833333313465118,NA,NA,0.666666686534882,0,1,1
4,0,1,0.474399983882904,0.5,0.5,0.25,0.5,0.166666671633720,0,1,1
NA,0,1,NA,0.5,NA,NA,0.600000023841858,0.5,0,1,0
NA,0,1,NA,0.166666671633720,NA,NA,0.5,0,0,1,0
NA,0,1,NA,0,1,NA,NA,0.5,0,1,0
NA,0,0,0.47299998998642,0.5,0.833333313465118,NA,NA,0.833333313465118,0,1,0
NA,0,0,0.328199982643127,1,0.666666686534882,NA,NA,0.666666686534882,0,1,0
6,0,1,NA,0.833333313465118,0.5,0.0750000029802322,0.150000005960464,0.5,0,1,0
6,0,1,NA,0.833333313465118,0.333333343267441,0.200000017881393,0.600000023841858,0.833333313465118,0,1,1
7,0,1,0.326500028371811,0.833333313465118,0.5,0.150000005960464,0.300000011920929,0.666666686534882,0,1,0
5,0,1,0.280400007963181,0.833333313465118,0.666666686534882,0.533333361148834,0.800000011920929,0.5,0,1,0
NA,0,1,0.459000021219254,0.5,0.5,NA,NA,0.5,0,1,0
NA,0,0,NA,0.666666686534882,0.5,NA,NA,0.333333343267441,0,1,0
NA,0,0,NA,0.333333343267441,0.5,NA,NA,0.666666686534882,0,1,0
NA,0,0,NA,0.833333313465118,0.666666686534882,NA,NA,1,1,0,1
NA,0,1,0.215599998831749,0.666666686534882,0.5,NA,NA,0.666666686534882,0,1,0
NA,0,1,0.215599998831749,NA,NA,NA,NA,0.166666671633720,0,1,0
5,0,1,0.215599998831749,1,1,0.800000011920929,0.800000011920929,0.666666686534882,0,1,1
5,0,1,0.215599998831749,0.666666686534882,0.5,0.425000011920929,0.850000023841858,0.833333313465118,0,1,1
5,0,1,0.215599998831749,0.5,0.333333343267441,NA,NA,0.833333313465118,0,1,0
7,0,1,0.296300023794174,1,0.333333343267441,0,0,0.833333313465118,0,1,0
5,0,1,0.230800017714500,0.833333313465118,0.666666686534882,0.333333343267441,0.5,1,0,1,1
NA,0,1,0.294199973344803,0.666666686534882,NA,NA,NA,0.166666671633720,0,1,0
NA,0,1,0.259700000286102,0.166666671633720,0.5,0.349999994039536,0.699999988079071,0.666666686534882,0,1,0
NA,0,1,0.494500011205673,0.166666671633720,NA,NA,NA,0.5,0,1,0
NA,0,1,0.494500011205673,NA,NA,NA,NA,0,0,1,0
5,0,1,0.362100005149841,0.666666686534882,0.833333313465118,0.708333313465118,0.850000023841858,0.5,0,1,1
3,0,1,NA,1,0.333333343267441,NA,NA,0.333333343267441,0,1,0
5,0,1,0.362100005149841,0.666666686534882,0.833333313465118,0.708333313465118,0.850000023841858,0.833333313465118,0,1,1
NA,0,0,NA,0.666666686534882,0.666666686534882,NA,NA,0.5,1,0,0
NA,0,1,0.382400006055832,0.833333313465118,0.5,NA,NA,0.333333343267441,0,1,0
6,0,1,0.398900002241135,1,0.666666686534882,0.466666668653488,0.699999988079071,1,0,1,1
NA,0,1,NA,0.166666671633720,0.5,0.0750000029802322,0.150000005960464,0.5,0,1,0
5,0,1,NA,0.833333313465118,NA,NA,0.600000023841858,0.166666671633720,0,1,0
5,0,1,NA,0.5,0.833333313465118,0.583333313465118,0.699999988079071,0,0,1,0
1,0,1,NA,1,0.833333313465118,0.466666668653488,0.560000002384186,0,0,1,0
5,0,1,NA,0.666666686534882,NA,NA,0.5,0.166666671633720,0,1,0
NA,0,0,NA,0.666666686534882,NA,NA,NA,0,0,1,0
4,0,1,0.294199973344803,0.5,0.833333313465118,0.583333313465118,0.699999988079071,0.666666686534882,0,1,0
NA,0,0,NA,1,0.333333343267441,NA,NA,0.666666686534882,0,1,0
NA,0,1,0.415800005197525,0.666666686534882,0.833333313465118,NA,NA,0.833333313465118,0,1,0
NA,0,1,0.294199973344803,NA,0.5,0.425000011920929,0.850000023841858,0.166666671633720,0,1,0
5,0,1,0.415800005197525,0.666666686534882,0.5,0.25,0.5,0.833333313465118,0,1,0
6,0,1,0.294199973344803,0.666666686534882,0.5,0.349999994039536,0.699999988079071,0.666666686534882,0,1,0
5,0,1,0.415800005197525,0.5,NA,NA,0.600000023841858,0.666666686534882,0,1,1
NA,0,1,0.300200015306473,0.833333313465118,0.666666686534882,NA,NA,0.666666686534882,0,1,0
NA,0,1,0.300200015306473,0.833333313465118,0.333333343267441,NA,NA,0.833333313465118,0,1,0
6,0,0,NA,0.833333313465118,0.166666671633720,0.0666666701436043,0.400000005960464,0.833333313465118,1,0,1
NA,0,1,0.300200015306473,0.833333313465118,0.666666686534882,NA,NA,0.833333313465118,0,1,0
6,0,1,0.300200015306473,1,0.666666686534882,NA,NA,1,0,1,1
NA,0,0,NA,0.333333343267441,NA,NA,NA,0.666666686534882,0,1,0
1,0,0,NA,0.166666671633720,0.5,NA,NA,1,0,1,0
NA,0,0,0.458100020885468,0.333333343267441,0,NA,NA,0.666666686534882,0,1,0
5,0,1,0.280400007963181,0.833333313465118,0.833333313465118,0.708333313465118,0.850000023841858,0.833333313465118,0,1,1
5,0,1,0.320099979639053,0.833333313465118,0.666666686534882,0.400000035762787,0.600000023841858,0.833333313465118,0,1,1
5,0,1,0.320099979639053,0.833333313465118,0.333333343267441,0.300000011920929,0.899999976158142,1,0,1,1
NA,0,0,0.328199982643127,1,0.333333343267441,0.283333361148834,0.850000023841858,NA,0,1,1
NA,0,0,0.328199982643127,0.833333313465118,0.5,NA,NA,1,0,1,1
NA,0,1,0.260199993848801,0.833333313465118,0.833333313465118,NA,NA,0.666666686534882,0,1,0
4,0,1,0.320099979639053,0.666666686534882,0.666666686534882,NA,NA,0.5,0,1,0
NA,0,0,0.458100020885468,0.333333343267441,0.5,NA,NA,0.5,0,1,0
NA,0,1,0.280400007963181,0.833333313465118,NA,NA,NA,0.666666686534882,0,1,1
6,0,1,0.260199993848801,0.5,0.333333343267441,0.0500000044703484,0.150000005960464,0.833333313465118,0,1,0
4,0,1,0.260199993848801,0.666666686534882,0.5,0.425000011920929,0.850000023841858,0.333333343267441,0,1,1
5,0,0,0.206100001931190,0.833333313465118,0.166666671633720,0.0666666701436043,0.400000005960464,0.833333313465118,0,1,1
5,1,0,0.533399999141693,0.833333313465118,0.5,0.349999994039536,0.699999988079071,0.833333313465118,1,0,1
5,0,0,NA,0.833333313465118,0.333333343267441,NA,NA,0.666666686534882,1,0,0
NA,0,1,0.264299988746643,0.666666686534882,NA,NA,0.600000023841858,0,0,1,0
5,0,0,NA,0.666666686534882,0.5,NA,NA,0.5,0,1,1
NA,0,0,0.324699997901917,0.666666686534882,0.333333343267441,NA,NA,0.5,1,0,1
NA,0,0,NA,0.5,0.5,0.300000011920929,0.600000023841858,0.666666686534882,0,1,1
NA,0,0,0.324699997901917,0.833333313465118,0.5,0.300000011920929,0.600000023841858,0.333333343267441,1,0,1
6,0,0,0.324699997901917,0.666666686534882,0.666666686534882,0.333333343267441,0.5,0.833333313465118,1,0,1
7,1,0,0.316399991512299,0.833333313465118,0.166666671633720,NA,NA,0.333333343267441,1,0,0
NA,1,0,0.316399991512299,0.833333313465118,0.666666686534882,0.466666668653488,0.699999988079071,0.833333313465118,1,0,0
6,1,0,0.316399991512299,0.833333313465118,0.166666671633720,0.0416666679084301,0.25,0.5,1,0,0
NA,1,0,0.316399991512299,0.5,NA,NA,NA,0.333333343267441,1,0,0
NA,1,0,0.316399991512299,NA,NA,NA,NA,0.166666671633720,1,0,0
NA,0,0,0.206100001931190,NA,0.5,NA,NA,0.333333343267441,0,1,0
NA,0,0,0.206100001931190,0.5,0.333333343267441,NA,NA,0.5,0,1,0
NA,0,0,0.206100001931190,0.666666686534882,0.666666686534882,0.400000035762787,0.600000023841858,0.833333313465118,0,1,1
NA,0,0,0.54940003156662,1,0.5,NA,NA,0.166666671633720,0,1,0
NA,0,0,0.294700026512146,NA,0.5,NA,NA,0.833333313465118,0,1,1
6,0,0,0.294700026512146,0.833333313465118,0.333333343267441,0.100000008940697,0.300000011920929,0.5,0,1,1
6,0,0,0.294700026512146,0.833333313465118,0.833333313465118,0.583333313465118,0.699999988079071,0.666666686534882,0,1,1
4,0,0,0.294700026512146,0.666666686534882,0.5,0.349999994039536,0.699999988079071,0.5,0,1,1
NA,0,0,0.294700026512146,0.833333313465118,0.333333343267441,NA,NA,0.833333313465118,0,1,0
6,0,1,0.370700001716614,0.666666686534882,0.333333343267441,0.116666667163372,0.349999994039536,0.666666686534882,0,1,1
NA,0,0,NA,0.666666686534882,0.833333313465118,NA,NA,0.5,1,0,1
NA,0,0,0.324699997901917,0.833333313465118,0.833333313465118,NA,NA,0.5,1,0,0
NA,0,0,0.324699997901917,NA,NA,NA,0.5,0.5,1,0,0
4,0,0,0.359099984169006,0.666666686534882,0.5,0.25,0.5,0.666666686534882,1,0,0
3,0,1,0.442699998617172,0.666666686534882,0.333333343267441,0.283333361148834,0.850000023841858,1,0,1,1
NA,0,0,0.359099984169006,0.833333313465118,0.666666686534882,NA,NA,0.666666686534882,1,0,0
5,0,1,0.442699998617172,0.666666686534882,0.5,0.349999994039536,0.699999988079071,0.5,0,1,1
NA,0,0,0.359099984169006,NA,NA,NA,0.5,0.333333343267441,1,0,1
NA,0,0,NA,0.166666671633720,NA,NA,NA,0.5,0,1,0
NA,0,0,NA,0.833333313465118,0.333333343267441,NA,NA,0.833333313465118,0,1,1
NA,0,0,NA,NA,0.666666686534882,NA,NA,0.5,0,1,1
4,0,1,0.415800005197525,0.5,0.666666686534882,0.566666722297668,0.850000023841858,0.666666686534882,0,1,1
3,0,1,0.415800005197525,0.666666686534882,0.833333313465118,0.708333313465118,0.850000023841858,0.166666671633720,0,1,1
4,0,1,0.300200015306473,0.666666686534882,0.333333343267441,0.166666671633720,0.5,0.333333343267441,0,1,0
6,0,1,0.300200015306473,0.833333313465118,0.5,0.349999994039536,0.699999988079071,0.833333313465118,0,1,0
2,0,1,0.300200015306473,NA,NA,NA,NA,0.5,0,1,0
5,0,1,0.382400006055832,0.666666686534882,0.833333313465118,0.833333313465118,1,0.5,0,1,1
6,0,1,0.300200015306473,0.833333313465118,0.166666671633720,0.0833333358168602,0.5,0.833333313465118,0,1,1
6,0,0,0.206100001931190,0.833333313465118,0.666666686534882,0.266666680574417,0.400000005960464,0.5,0,1,1
6,1,0,0.533399999141693,0.833333313465118,0.166666671633720,0.0666666701436043,0.400000005960464,1,1,0,1
NA,0,1,0.264500021934509,NA,0.5,NA,NA,0.166666671633720,0,1,0
NA,0,1,0.311100006103516,1,0.666666686534882,NA,NA,0.5,0,1,0
NA,0,1,0.300200015306473,0.333333343267441,0.5,NA,NA,0.5,0,1,0
NA,0,0,NA,NA,0.5,NA,NA,0,0,1,0
NA,0,1,0.264500021934509,NA,NA,NA,0,0.833333313465118,0,1,1
7,0,1,0.264500021934509,1,1,1,1,0.833333313465118,0,1,1
NA,0,0,0.383699983358383,0.833333313465118,0.5,NA,NA,0.833333313465118,0,1,1
NA,0,1,0.264500021934509,0.666666686534882,0.833333313465118,0.541666626930237,0.649999976158142,0.333333343267441,0,1,0
5,0,1,0.264500021934509,0.833333313465118,NA,NA,0.600000023841858,0.666666686534882,0,1,0
NA,0,1,NA,NA,NA,NA,NA,0.166666671633720,0,1,1
4,0,1,NA,1,0.166666671633720,0.141666680574417,0.850000023841858,0.666666686534882,0,1,1
NA,0,1,0.569700002670288,NA,0.833333313465118,0.583333313465118,0.699999988079071,0.833333313465118,0,1,0
2,0,0,0.313400000333786,0.333333343267441,NA,NA,NA,0.5,0,1,0
6,0,1,0.312099993228912,1,0.666666686534882,0.333333343267441,0.5,0.166666671633720,0,1,1
NA,0,1,0.311100006103516,NA,NA,NA,0.600000023841858,0.833333313465118,0,1,1
5,0,1,0.296300023794174,0.833333313465118,0.833333313465118,0.583333313465118,0.699999988079071,0.833333313465118,0,1,1
5,0,1,0.569700002670288,0.666666686534882,0.666666686534882,0.333333343267441,0.5,0.833333313465118,0,1,1
6,0,1,0.300200015306473,0.666666686534882,0.666666686534882,0.600000023841858,0.899999976158142,0.833333313465118,0,1,0
3,0,1,0.485900014638901,0.666666686534882,0.833333313465118,0.416666656732559,0.5,0.5,0,1,0
NA,0,0,NA,0.333333343267441,0.5,NA,NA,0.333333343267441,0,1,0
4,0,1,0.279599994421005,0.833333313465118,0.5,0.5,1,0.333333343267441,0,1,1
NA,0,1,0.294199973344803,0.833333313465118,0.5,0.25,0.5,0.333333343267441,0,1,0
6,0,1,0.300200015306473,0.666666686534882,0.5,0.25,0.5,0.666666686534882,0,1,0
NA,0,1,0.362100005149841,0.833333313465118,0.833333313465118,0.583333313465118,0.699999988079071,0.833333313465118,0,1,1
4,0,0,NA,0,0.5,0.25,0.5,0.166666671633720,0,1,1
4,0,1,0.230800017714500,0.666666686534882,0.666666686534882,0.333333343267441,0.5,0.833333313465118,0,1,1
6,0,1,0.300200015306473,0.666666686534882,0,0,0.5,1,0,1,0
6,0,1,NA,1,0,0,0.150000005960464,1,0,1,1
1,0,1,NA,0.333333343267441,0.666666686534882,0.200000017881393,0.300000011920929,0.5,0,1,0
5,0,1,NA,0.333333343267441,NA,NA,0.600000023841858,0,0,1,1
NA,0,1,NA,0.833333313465118,0.5,0.375,0.75,0.833333313465118,0,1,1
4,0,1,NA,1,NA,NA,0.850000023841858,0.666666686534882,0,1,1
NA,0,1,NA,0.333333343267441,0.5,0.300000011920929,0.600000023841858,0.166666671633720,0,1,1
NA,0,1,0.264500021934509,1,0.166666671633720,0,0,0.5,0,1,0
NA,0,1,0.294199973344803,0.833333313465118,0.5,NA,NA,0.333333343267441,0,1,0
5,0,0,0.383699983358383,0.5,1,NA,NA,0.833333313465118,0,1,1
NA,0,0,0.368000000715256,0.5,0.666666686534882,NA,NA,0.333333343267441,0,1,1
6,0,1,0.414099991321564,0.666666686534882,0.5,0.150000005960464,0.300000011920929,0.666666686534882,0,1,0
NA,0,1,0.224599987268448,NA,NA,NA,NA,0,0,1,0
NA,0,0,NA,0.833333313465118,0.5,NA,NA,0.333333343267441,0,1,0
NA,0,1,0.294099986553192,NA,NA,NA,NA,0.166666671633720,0,1,0
4,0,1,NA,0.166666671633720,NA,NA,0.800000011920929,0.833333313465118,0,1,0
NA,0,0,0.313400000333786,0.666666686534882,0.666666686534882,NA,NA,0.666666686534882,0,1,1
NA,0,0,0.313400000333786,0.333333343267441,0.666666686534882,NA,NA,0.666666686534882,0,1,0
6,0,0,0.324699997901917,0.666666686534882,0.333333343267441,NA,NA,0.666666686534882,1,0,1
NA,0,0,NA,NA,NA,NA,NA,0.666666686534882,0,1,1
6,0,1,0.296300023794174,0.833333313465118,0.833333313465118,0.833333313465118,1,0.666666686534882,0,1,1
NA,0,0,0.328199982643127,0.833333313465118,0.166666671633720,NA,NA,1,0,1,1
